node,tsne_x,tsne_y,display_x,display_y,role,original_x,original_y
114,-26.04337,-13.826682,-0.09893378417730427,-0.34796533557633785,node,0.5310036224372894,-0.059318585461669376
115,-24.505808,-11.702635,-0.10517190033432618,-0.31691016300392616,node,-0.05535941062969562,-0.26814883914504994
116,-22.547516,-10.446095,-0.10026427795311606,-0.289234757376086,node,-0.39707653103253504,-0.25986528351021865
117,-20.769787,-10.435884,-0.08577990468729715,-0.27337946163856713,node,0.10929828466720438,-0.021631449295130313
118,-12.938486,34.590454,-0.4210366081129758,0.1652527240580708,node,-0.276902988211519,0.17258167372809569
119,-13.248673,36.43903,-0.43997983575804483,0.17765662565225915,node,0.13678904667214842,-0.5148112167421647
120,-11.660371,35.932293,-0.42246226714551494,0.18759310711293978,node,-0.3318587274858014,-0.050282566014449456
121,-9.007364,36.61429,-0.40676171522136717,0.2167213713912056,node,-0.24927589903824215,0.35375340145402884
122,-7.280109,36.24983,-0.3893671639251557,0.22905708806877054,node,0.17531233407672162,0.19246583325266692
123,-5.6440954,34.991577,-0.36479118147509376,0.23325544746910815,node,-0.14126334108592112,0.3117962141082208
124,19.80311,10.42596,0.06178151922020142,0.2576121855529157,node,0.32067460673937637,-0.10548052366479511
125,18.342855,8.714227,0.06499549249322434,0.23062327762941343,node,0.15463910394665634,-0.0459770330332854
126,15.556954,9.371215,0.03632624211707175,0.21129384280138766,node,-0.0608759019816296,-0.059765236869055424
127,13.092985,8.8346615,0.020885213278984946,0.18503509852386155,node,0.1520934800486878,0.26055110184517605
128,11.467809,8.309386,0.012221088720947852,0.1663103854308211,node,0.2649082106767474,-0.36311580640202107
129,9.647189,7.8214865,0.0016230099521483523,0.14615817614009619,node,0.07144422439123795,0.07355669535873736
130,7.2869997,7.556603,-0.015377354534096872,0.1230474647093542,node,0.12424117793944377,0.20219278021529763
131,4.668721,18.912258,-0.13758828900092576,0.19291968067623289,node,-0.24277261200257583,0.06185998991831603
132,5.86024,20.375566,-0.14080157137030802,0.21548768347530708,node,-0.26254328621783496,-0.1569363012761479
133,7.9920387,21.148703,-0.13018279385599288,0.2407391491675814,node,-0.2991089837673433,0.07780033028317254
134,9.288987,18.810556,-0.09880611454206643,0.23307573803201145,node,0.44860942604793663,-0.18168751551240617
135,9.761758,16.056152,-0.07049363446108321,0.21468767361454041,node,0.05586390102784375,0.3796146653633048
136,7.737995,14.822557,-0.0761415851722803,0.18661954122339727,node,-0.4458902005336355,-0.1781758244356804
137,5.869464,14.10564,-0.08510068893237432,0.1641646411350604,node,-0.24699462003867056,-0.014801364840412388
138,-4.266082,10.3051195,-0.13448109606009995,0.0430854377024995,node,0.4134791430336444,-0.010844367376799183
139,-6.029393,11.6665745,-0.16101635083231855,0.038603848986758144,node,0.47144405831700736,-0.11335332209444339
140,-1.568596,24.742437,-0.2404497480042325,0.18538326700193802,node,-0.08079086477607711,0.3259064983386929
141,0.51592284,25.383734,-0.22904895020144703,0.20913437119378445,node,0.14724563080795958,0.19360744564069782
142,2.3304167,25.248363,-0.21297159413263847,0.22412226688504922,node,0.0659484612880716,0.24974433461352477
143,-19.688995,31.154638,-0.4458998823990313,0.07719483526235418,node,-0.05190154893842675,-0.2921175111298153
144,-26.147667,28.287184,-0.47341285496454044,-0.003614158703926864,node,0.16687495160771357,-0.42219370304174564
145,-27.472645,27.217314,-0.4747842469927357,-0.024140520386149764,node,-0.3799723821311792,-0.055172553361768024
146,-28.8641,25.57825,-0.47165091783136265,-0.04992325656822038,node,0.06896159583333607,0.2504400087160026
147,-15.016592,-25.593727,0.09586516017912182,-0.34661224021144477,node,-0.0789845227512033,0.44698878447648677
148,-19.16847,-25.553833,0.06147147581763543,-0.3831196089645818,node,-0.3676105268295646,0.204488691877554
149,7.617087,-25.502504,0.2806212727770677,-0.14506384054938534,node,-0.22760840023648057,-0.13563082215916597
150,9.38466,-24.740253,0.28835046035420614,-0.12313294651041432,node,0.21080889689411608,-0.10494824549977118
151,16.898148,-27.850605,0.37754514207189854,-0.08197575891791742,node,0.24768211659362757,0.33903303679736885
152,19.028717,-29.15699,0.4066028470801048,-0.0737844473906048,node,0.13979751669918614,0.02631857343013447
153,20.734236,-28.181528,0.41193172214184176,-0.050656037507205,node,-0.31816602203166144,0.26750692098763196
154,22.464636,-28.178362,0.42609056201385365,-0.035278390414344156,node,0.23970599386293245,0.16809636050410895
155,23.178883,-30.043127,0.4484901578010275,-0.04423030774661937,node,0.3467581683096637,0.25281945564321295
156,22.538656,-31.891066,0.4596356326031295,-0.06506082551280483,node,-0.3367655049648708,0.1616045856299533
157,24.041367,-33.304264,0.48449336870274506,-0.06331545231154158,node,0.47663987453008433,-0.043599595883749974
158,29.739853,10.350578,0.1439180734143048,0.3451505259198571,node,-0.19386722284994234,0.014263656468365773
159,31.294529,9.452236,0.16463417758451543,0.3515780487320447,node,0.3160138983504799,-0.10208789503949789
160,32.29076,7.9493127,0.1861354861711505,0.34809444180609284,node,-0.1847850793588288,0.23797539194812797
161,14.020484,22.663008,-0.09419228022696575,0.3066372931608138,node,-0.03487187392091756,0.2784099526638379
162,13.730311,24.454657,-0.11246637393563709,0.3187520390439951,node,-0.21881790180313512,0.02728261253797609
163,15.193765,25.921293,-0.11347968892509759,0.343759868494424,node,-0.11235646875025286,-0.25222007440538324
164,17.130848,27.122498,-0.10825502271102658,0.37079345141205794,node,0.40203304448127003,0.00946188797617105
165,20.706097,26.125776,-0.07010017229703339,0.3943404280540038,node,0.47852732311169993,0.18794571561099696
166,22.795143,24.740372,-0.04068185711386813,0.4015155048893101,node,0.46022170178141886,-0.02201189369475718
167,23.585772,22.591043,-0.015131461025624836,0.3909081967731921,node,0.3824854871184691,-0.2746117485862053
168,24.827261,20.703493,0.011792952850048149,0.3864470404776135,node,0.16254465814357133,0.1261106999203606
169,27.171785,19.781723,0.03919258733503645,0.3996898280213349,node,0.11951172012149085,-0.4988805470887968
170,27.787828,17.378565,0.06556353843881531,0.3854525804601777,node,0.027408749955543016,0.39177518008502
171,27.84231,15.648745,0.08135675718630715,0.37175375136358363,node,0.2555816644101343,0.05076803862172293
172,27.077593,11.791101,0.10931118725782903,0.33334193499467135,node,-0.12184585870135621,-0.22851178802108807
173,17.564293,0.003578582,0.13589108727088473,0.15230058164287893,node,-0.03603300368063484,0.165885031975549
174,14.598919,-0.2658772,0.11396958769791549,0.12378332543943998,node,-0.2863742966679094,-0.028931598918391636
175,12.724969,-0.88694143,0.1041156749367444,0.10206621369339786,node,-0.19700141108774938,-0.1601015386113817
176,11.717358,-2.5871086,0.11093810003716564,0.07918787172336453,node,0.5031658820611933,-0.04691391185446996
177,11.914528,-4.1750183,0.12664217677406048,0.06791841623396945,node,0.4232808121062186,-0.11998103330374318
178,12.963951,-7.8467016,0.1678203044773671,0.047125827290119805,node,0.024352709883202046,0.4276365903749352
179,15.693739,-16.152773,0.2638902993152743,0.003245341650628179,node,0.0833263931811749,0.20914185778373004
180,17.449806,-15.08494,0.2688141187312946,0.027579531052089677,node,0.1310498997280376,-0.2729392906524259
181,25.70588,2.0312643,0.18465189775442523,0.24115502327303953,node,0.11971998256185881,0.12335292303066527
